Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
117	fg3_m15	0	4.68	5	1	0.0	0.0	0.5550221086247775	-1.9140635246171331	3.272442673336456	-0.04388532645796247	-0.006694698133459287	1.3101	0.0905871588762968	131	1.79	0.02	0.03	10.62	0.58	0.67	1.95	3.19	0.68	0.77	641	14.16	11.7	91.74	-0.02	-1.18	107.97	18.39	0.63	-0.2	0.02	0.63	0.57
118	fg3_m15	0	4.88	5	1	0.0	0.0	0.5666675814518182	-1.9402894981876069	3.3599125696305903	-0.0642954227940648	-0.01131033101224603	1.3099	0.1575214180467889	138	0.95	0.03	0.03	9.18	0.58	0.65	5.95	9.6	0.68	0.77	619	13.92	14.5	93.83	0.0	-1.2	108.97	18.37	0.72	0.03	0.0	0.72	0.03
119	fg3_m15	0	0.05	6	1	0.0	0.0	0.5957660001711114	-1.6994290113646435	3.3954234654170614	-0.008472861060511674	0.061474855966678586	0.6592	0.07523440323398976	6	0.9	0.03	0.06	10.6	0.8	0.83	1.98	5.48	0.68	0.48	930	21.54	26.74	123.24	-0.04	-1.51	62.85	19.19	-0.24	0.58	0.04	0.24	-0.24
120	fg3_m15	1	0.59	6	1	0.0	0.0	0.4353299705483461	-1.110840580833949	2.6367970331125425	0.1653206036883858	0.06438037468616069	0.5268	0.5185583789720448	13	0.87	0.05	0.06	18.45	0.75	0.57	4.63	8.27	1.92	0.48	1031	20.86	38.79	110.33	-0.0	-1.0	78.84	20.55	0.5	-0.6	0.0	0.5	-0.55
121	fg3_m15	1	0.88	6	1	0.0	0.0	0.6371994214064025	-1.7234298569671394	3.0399470957122365	-0.004288468680553296	0.029465910232347733	0.7654	0.34559169461220074	20	4.98	0.05	0.06	15.04	0.73	0.74	22.15	16.18	1.09	0.48	826	18.16	12.05	118.65	-0.04	-1.41	81.1	16.21	0.51	0.34	0.04	0.51	1.67
122	fg3_m15	1	1.17	6	1	0.0	0.0	0.5522638151185535	-1.7055106519626784	3.310695744738505	0.017428743668542124	0.043176615579621117	0.7535	0.14981892821112894	27	0.54	0.05	0.05	14.15	0.75	0.78	19.2	2.26	1.09	0.48	789	18.41	0.47	121.2	0.06	-1.44	80.45	16.84	0.09	0.18	0.06	0.09	-0.68
123	fg3_m15	1	1.47	6	1	0.0	0.0	0.5111522755112698	-1.6933816050018402	3.2279547862185467	-0.014311508391521885	0.018660662372708088	0.7645	0.24188699906225886	34	1.74	0.03	0.04	11.71	0.76	0.77	6.9	6.58	0.86	0.48	751	18.36	2.57	124.33	0.02	-1.45	79.68	17.62	0.25	-0.3	0.02	0.25	0.37
124	fg3_m15	1	1.76	6	1	0.0	0.0	0.5672014754008406	-1.7301808969316066	3.1777200571351916	-0.05073183249617237	0.02448897990846674	0.7833	0.10219359318124066	41	2.52	0.04	0.05	10.2	0.73	0.76	21.36	5.55	0.68	0.48	624	17.56	0.26	109.91	-0.02	-1.29	83.42	16.72	0.25	-0.04	0.02	0.25	-0.26
125	fg3_m15	1	2.05	6	1	0.0	0.0	0.5594180316151536	-1.7078298094655242	3.1967613236097403	-0.013875494472880485	0.02319730087004689	0.8061	0.13076571781416335	48	5.08	0.08	0.08	14.52	0.73	0.77	5.26	2.98	0.68	0.48	606	17.18	0.65	111.09	-0.12	-1.34	83.81	17.02	0.4	-0.45	0.12	0.4	-0.04
126	fg3_m15	1	2.35	6	1	0.0	0.0	0.5015722125357027	-1.714415618156771	3.1889954642750498	-0.011969321713575716	0.027568954934079404	0.7401	0.16296777153339218	55	2.24	0.06	0.07	13.2	0.75	0.79	5.06	4.31	0.86	0.48	593	17.27	13.67	114.18	0.02	-1.37	86.78	16.58	-0.0	-0.16	0.02	0.0	0.75
127	fg3_m15	1	2.64	6	2	8.746374704048037	2.4724072020000336	0.5950160667885427	-0.7755180334943034	3.89059270571616	0.2759294103834001	-0.14886783930709754	0.8244	0.9585493171390688	62	3.71	0.05	0.05	14.81	0.69	0.75	9.2	8.48	0.3	0.48	649	15.77	1.7	112.91	0.09	-1.4	91.42	18.27	0.31	-0.12	0.09	0.31	0.5
128	fg3_m15	1	2.93	6	2	19.785221281019076	6.650281056561347	0.5497285363665356	-1.6113254447335317	3.524486185120417	0.006869701436043682	-0.012155253691951312	1.0148	0.37755330085325206	69	2.14	0.04	0.06	9.03	0.64	0.83	22.58	15.61	0.96	0.48	587	15.44	10.79	104.47	0.05	-1.46	96.4	15.27	-0.03	-0.2	0.05	0.03	-0.28
129	fg3_m15	1	3.13	6	2	5.284696892916386	10.594488648967536	0.5854734235370699	-0.996242980973634	3.2948017515461463	0.10434237729032793	0.04692182606193341	1.0759999999999998	0.2285187596406439	76	0.98	0.05	0.05	9.68	0.73	0.84	4.74	3.79	0.3	0.48	828	23.27	2.35	140.7	-0.2	-1.35	97.38	18.34	0.24	0.21	0.2	0.24	1.34
135	fg3_m15	0	4.29	6	1	0.0	0.0	0.5700785666221596	-1.8747868989265937	3.5568959040976016	-0.0513236312667135	0.008960034665086995	1.1689	0.10458099162957883	118	0.58	0.02	0.03	7.66	0.6	0.77	1.99	2.53	0.68	0.77	652	16.05	7.33	99.57	0.03	-1.37	107.73	16.28	0.28	0.32	0.03	0.28	-0.29
136	fg3_m15	0	4.49	6	1	0.0	0.0	0.5552151952634943	-1.8404372522964667	3.318755466383476	-0.01156585941683007	0.018169640831375282	1.1719	0.08452050201586382	125	1.58	0.03	0.03	10.83	0.59	0.73	12.79	24.91	1.09	0.48	670	15.06	8.24	104.09	-0.04	-1.36	109.37	15.84	0.15	-0.02	0.04	0.15	-0.38
137	fg3_m15	0	4.68	6	1	0.0	0.0	0.5426360204139193	-1.8439465931978571	3.5052252755460724	-0.05915939218634374	0.005626121271422542	1.2062	0.09060217071125602	132	1.35	0.03	0.02	7.98	0.56	0.76	6.0	6.42	0.96	0.77	529	14.54	6.23	89.18	-0.02	-1.22	114.22	14.59	0.14	-0.52	0.02	0.14	-1.18
138	fg3_m15	0	4.88	6	1	0.0	0.0	0.5643754996765934	-1.8585786250404763	3.3611632567364595	-0.04429939444368418	0.0027333069019055065	1.1814	0.09751215466109356	139	0.35	0.03	0.03	10.5	0.6	0.74	12.57	18.88	0.96	0.48	663	15.08	5.52	103.61	-0.0	-1.36	107.54	15.07	0.64	0.25	0.0	0.64	0.59
